run_id,condition,is_injected_failure,should_pass,model_validation,evidence_complete,ai_discovery_present,evaluation_result,evaluation_internal_consistent,approval,trace_consistent,run_available,evidence_pack_present,events_content_sha256_match,export_digest_match,artifact_bound_verification,policy_version_match,approval_is_stale,causal_evaluation_before_approval,run_id_matches_decision_scope,baseline_verdict,pipeline_baseline_verdict,gate_verdict,expected_gate_verdict,gate_matches_rubric
cfi-1795,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1796,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1797,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1798,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1799,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1800,unavailable_audit_run,True,False,passed,True,True,pass,True,granted,True,False,True,True,True,True,True,False,True,True,VALID,INVALID,BLOCKED,BLOCKED,True
cfi-1801,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1802,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1803,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1804,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1805,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1806,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1807,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1808,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1809,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1810,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1811,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1812,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1813,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1814,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1815,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1816,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1817,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1818,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1819,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1820,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1821,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1822,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1823,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1824,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1825,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1826,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1827,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1828,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1829,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1830,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1831,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1832,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1833,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1834,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1835,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1836,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1837,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1838,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1839,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1840,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1841,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1842,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1843,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1844,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1845,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1846,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1847,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1848,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1849,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1850,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1851,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1852,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1853,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1854,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1855,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1856,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1857,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1858,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1859,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1860,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1861,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1862,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1863,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1864,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1865,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1866,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1867,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1868,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1869,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1870,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1871,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1872,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1873,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1874,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1875,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1876,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1877,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1878,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1879,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1880,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1881,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1882,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1883,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1884,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1885,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1886,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1887,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1888,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1889,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1890,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1891,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1892,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1893,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1894,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1895,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1896,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
cfi-1897,digest_mismatch_events_only,True,False,passed,True,True,pass,True,granted,True,True,True,False,True,True,True,False,True,True,VALID,VALID,BLOCKED,BLOCKED,True
